,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
277470,"B. Al Mutairi, Bader Al Mutairi",20,49 ,63 ,2029,277511,170,60,,CDM,,110000,7000,,,41,30,41,54,24,,49,33,32,49,53,,64,64,52,52,76,,44,34,45,43,38,,50,49,39,50,41,44,,48,51,46,,12,9,8,8,12,,,,,,,,,1
277477,"He Xiaoke, He Xiaoke何小珂",20,49 ,58 ,2027,277518,178,72,,CF,,100000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277492,"P. Scholtz, Phoenix Scholtz",18,53 ,68 ,2025,277533,178,74,,RB,,210000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277493,"J. Brown, Jaxon Brown",17,53 ,67 ,2025,277534,178,74,,CDM,,200000,4000,,,38,39,43,55,24,,46,40,37,54,51,,68,66,67,47,71,,44,54,65,63,46,,47,49,42,52,36,49,,46,52,48,,10,10,5,12,11,,,,,,,,,1
277496,"Natan, Natan Bernardo de Souza",23,75 ,84 ,2025,277537,188,85,,CB,,11500000,62000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277497,"Kwon Sun Ho, Sun-ho Kwon",21,52 ,60 ,2025,277538,178,72,,CF,,180000,5000,,,42,49,44,49,48,,61,34,32,46,59,,57,58,54,58,59,,41,39,46,48,48,,41,37,56,43,39,46,,22,25,26,,11,9,6,6,7,,,,,,,,,1
277501,"G. Besselink, Gijs Besselink",20,64 ,78 ,2025,277542,180,68,,CDM,,1300000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277517,"I. Nicolăescu, Ion Nicolăescu",25,67,70,2026,277558,183,77,,CF,,1600000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277519,"N. Sernelius, Noel Sernelius",17,55,73,2024,277560,181,70,,CAM,,275000,2000,,,45,51,47,57,37,,58,39,34,53,61,,61,60,53,54,66,,48,47,55,49,50,,50,50,53,54,43,45,,42,52,45,,8,7,12,12,9,,,,,,,,,1
1733,"S. Amo-Ameyaw, Samuel Christian Osaze Amo-Ameyaw",17,61 ,79 ,2026,277561,174,64,62,LM,20,825000,16000,€2M,251,56,54,44,55,43,278,64,60,46,48,61,374,79,77,81,56,84,251,58,44,58,32,52,219,36,26,55,52,51,59,77,23,28,26,43,9,8,9,11,6,1493,320,1,77,54,53,65,28,0
277527,"K. Alikulov, Khusniddin AlikulovХусниддин Рузи оглы Алиқулов",25,65 ,69 ,2026,277568,182,72,,CB,,900000,14000,,,35,29,63,62,33,,36,28,35,64,53,,60,66,62,65,69,,40,77,68,67,25,,66,65,26,32,39,63,,68,67,64,,12,12,13,12,10,,,,,,,,,1
277529,"A. Akhtar, Asheer Akhtar",29,54 ,54 ,2026,277570,176,74,,CB,,90000,1000,,,39,34,53,50,39,,42,31,30,41,45,,50,57,46,44,45,,36,71,70,72,25,,68,51,34,36,32,39,,50,53,48,,11,8,7,12,11,,,,,,,,,1
277530,"D. Peraić-Cullen, Dylan Peraić-Cullen",17,52 ,70 ,2027,277571,196,83,,GK,,170000,500,,,10,5,12,19,5,,9,11,10,21,10,,26,28,33,47,29,,39,44,21,51,9,,18,11,8,29,16,31,,6,10,11,,55,51,52,47,56,,,,,,,,,1
277531,"M. Saeed, Mansour Saeed Musabbeh Al-Mahyoubi Al-Shamsi",22,56 ,64 ,2029,277572,176,66,,LB,,300000,13000,,,49,29,53,47,35,,53,45,32,45,50,,68,69,61,53,74,,32,73,59,65,34,,55,55,44,38,39,41,,50,50,52,,13,10,11,9,11,,,,,,,,,0
277532,"Isa Álvarez, Isabel Álvarez Tenorio",25,69,74,2025,277573,175,69,,CB,,15000,700,,,57,34,66,79,32,,39,34,55,73,70,,61,55,52,61,68,,67,73,49,71,45,,64,66,34,51,49,61,,71,69,68,,7,10,7,14,7,,,,,,,,,0
277539,"J. Gupta, Jay Gupta",22,54 ,63 ,2028,277580,185,70,,LB,,230000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
957,"Samu, Samuel Omorodion Aghehowa",20,80,87 ,2029,277581,193,82,74,CF,11,31000000,15000,€0,314,50,87,82,67,70,280,71,56,50,48,72,307,78,87,55,82,46,367,76,95,65,85,72,227,48,16,85,55,63,10,45,20,12,13,50,11,12,11,8,8,1590,350,1,70,72,52,67,22,1
277544,"T. Hoops, Tim Hoops",18,60 ,71 ,2025,277585,187,77,,CB,,475000,1000,,,39,19,60,56,21,,31,29,38,45,59,,68,66,51,54,55,,41,69,61,66,28,,54,59,15,41,44,56,,59,60,61,,12,12,13,11,11,,,,,,,,,1
277547,"K. Heide, Konstantin Günter Georg Heide",18,63 ,78 ,2026,277588,189,84,,GK,,975000,500,,,13,6,11,44,14,,14,11,31,29,31,,43,49,23,49,48,,44,52,33,51,9,,40,21,7,51,29,52,,8,18,19,,67,60,58,61,67,,,,,,,,,1
277548,"D. Szala, Dominik Jerzy Szala",18,61 ,78 ,2028,277589,185,78,,CB,,800000,4000,,,54,20,58,54,23,,31,40,31,48,54,,66,68,63,60,61,,37,67,54,67,20,,63,62,25,40,42,45,,60,61,58,,8,11,13,14,8,,,,,,,,,1
277556,"F. González, Facundo González Molino",21,65 ,75 ,2025,277597,193,83,,CB,,1500000,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277558,"F. Distefano, Filippo Distefano",20,65 ,78 ,2025,277599,176,63,,CF,,1700000,22000,,,57,72,48,57,54,,69,52,43,44,68,,76,68,67,65,79,,69,51,55,39,67,,51,18,68,64,52,68,,18,48,35,,9,10,14,6,8,,,,,,,,,1
277560,"E. Soglo, Emran Soglo",18,65 ,73 ,2029,277601,178,68,,CAM,,1500000,8000,,,64,54,49,65,48,,66,61,47,59,66,,75,73,76,64,68,,58,55,50,48,53,,54,57,58,63,48,61,,56,62,61,,14,5,6,9,6,,,,,,,,,0
277602,"Lamine Yamal, Lamine Yamal Nasraoui Ebanaلامين يامال نصراوي إبانا",16,84 ,94 ,2026,277643,180,72,,CAM,,87000000,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277603,"T. Negrel, Tom Negrel",21,59 ,72 ,2026,277644,192,75,,GK,,475000,4000,,,11,3,11,34,5,,9,23,10,30,11,,21,25,34,49,28,,45,45,21,52,9,,28,9,4,33,13,34,,5,12,13,,56,57,60,61,62,,,,,,,,,1
277608,"Hugo González, Hugo González Sotos",21,66 ,77 ,2025,277649,177,73,,RM,,1900000,17000,,,64,65,41,65,59,,70,59,68,64,68,,71,69,70,49,68,,66,52,64,53,64,,33,37,61,58,70,55,,32,33,31,,9,9,13,10,5,,,,,,,,,1
277620,"André Seruca, André Seruca de Oliveira",23,60 ,66 ,2025,277661,191,78,,CB,,350000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277623,"E. van Ee, Espen van Ee",20,62 ,73 ,2026,277664,178,68,,CDM,,825000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277624,"S. Merkaj, Silvio Merkaj",26,66 ,67 ,2026,277665,188,82,,CF,,1000000,3000,,,35,66,70,61,62,,62,41,38,49,66,,74,66,40,67,50,,71,80,84,75,59,,75,28,62,49,64,60,,41,42,35,,14,11,13,13,6,,,,,,,,,1
277627,"F. Krätzig, Frans Krätzig",21,70,77 ,2025,277668,177,70,,LB,,2700000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277631,"O. Braude, Oliver Johansen Braude",20,65 ,78 ,2027,277672,166,60,,RB,,1600000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277647,"N. Huygevelde, Nathan Gauthier Huygevelde",20,60 ,73 ,2025,277688,185,73,,CAM,,600000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277648,"C. Harder, Conrad Harder Weibel Schandorf",19,73,86 ,2029,277689,185,84,,CF,,4500000,8000,,,46,76,60,59,69,,71,42,56,46,73,,73,74,71,66,66,,81,79,60,77,76,,74,20,71,70,53,65,,24,19,18,,13,8,12,8,9,,,,,,,,,0
277650,"Quintanilla, Rubén Quintanilla Rodríguez",22,65 ,76 ,2025,277691,180,70,,CDM,,1500000,5000,,,46,36,52,64,41,,52,45,43,57,66,,64,68,60,65,68,,70,63,75,67,43,,63,62,64,66,48,65,,61,61,57,,8,10,15,9,8,,,,,,,,,1
277654,"D. Ghilardi, Daniele Ghilardi",21,71 ,79 ,2025,277695,189,80,,CB,,3900000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2914,"T. Corazza, Tommaso Corazza",20,65 ,75 ,2025,277704,174,72,65,CB,15,1500000,22000,€3.7M,267,,,,,,296,,,,,,340,,,,,,304,,,,,,278,,,,,,,189,,,,46,,,,,,1720,366,1,69,51,59,65,62,1
2145,"Unai Gómez, Unai Gómez Etxebarria",21,71 ,80 ,2028,277708,183,74,74,CAM,9,4200000,17000,€11.5M,323,69,68,67,73,56,320,72,80,24,70,71,348,76,67,75,72,67,329,68,77,62,68,60,256,59,26,71,71,44,67,112,35,35,42,49,9,13,10,7,10,1737,372,1,67,65,67,74,37,0
277677,"L. Bürge, Luana Bürge",19,67 ,75 ,2027,277718,170,63,,LB,,20000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277678,"Mada, Ander Madariaga Susaeta",22,59 ,69 ,2026,277719,180,75,,CAM,,500000,6000,,,63,45,55,63,49,,58,56,46,60,68,,54,63,58,58,59,,62,57,43,55,45,,47,33,45,57,56,68,,46,41,49,,7,14,6,5,6,,,,,,,,,1
277693,"A. Borbei, Alexandru Gabriel Borbei",21,58 ,71 ,2028,277734,183,75,,GK,,450000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2146,"Jeremy, Jeremy Alberto Arévalo Mera",19,59 ,78 ,2026,277742,180,81,61,CF,19,575000,5000,€1.3M,260,,,,,,239,,,,,,326,,,,,,292,,,,,,241,,,,,,,60,,,,49,,,,,,1467,312,1,73,60,45,59,24,1
277703,"T. Aydın, Taylan Utku Aydın",18,54 ,69 ,2025,277744,180,75,,CB,,230000,6000,,,30,28,53,33,29,,29,30,26,32,36,,50,50,46,54,57,,45,53,64,57,26,,51,53,32,28,48,48,,52,62,67,,11,9,13,9,8,,,,,,,,,1
277704,"E. Yiğit, Emirhan Yiğit",18,54 ,72 ,2025,277745,173,60,,RM,,275000,6000,,,57,51,44,53,35,,61,39,39,47,55,,69,63,70,34,74,,56,35,47,33,42,,29,21,45,52,63,48,,21,30,31,,9,9,15,8,14,,,,,,,,,1
277708,"A. Burak, Abdulsamet Burak",28,60 ,60 ,2025,277749,183,78,,CB,,210000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2915,"M. Puch, Mehdi Puch-Herrantzمهدي بوش-هيرانتز",20,61 ,72 ,2027,277754,175,70,62,CDM,13,675000,3000,€1.7M,196,,,,,,283,,,,,,366,,,,,,253,,,,,,278,,,,,,,177,,,,61,,,,,,1614,342,1,73,41,56,62,56,1
277714,"J. Alcócer, Josimar Angelo Alcócer McCook",19,66 ,80 ,2028,277755,185,74,,RM,,2000000,6000,,,66,61,32,65,48,,74,50,42,54,69,,75,72,72,47,59,,60,53,63,55,56,,53,18,58,58,57,47,,23,27,22,,10,13,15,8,12,,,,,,,,,1
277715,"M. Delle Monache, Marco Delle Monache",18,53 ,73 ,2025,277756,170,65,,RM,,250000,500,,,48,54,31,49,46,,62,42,40,37,57,,64,60,59,45,84,,57,31,45,39,42,,27,20,46,43,57,42,,26,29,23,,13,14,14,9,15,,,,,,,,,1
277716,"S. Nas, İlhami Siraçhan Nas",22,65 ,73 ,2028,277757,173,74,,CM,,1600000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277717,"M. Drinčić, Miloš Drinčić",25,65 ,70 ,2026,277758,195,85,,CB,,950000,3000,,,35,35,60,53,27,,37,35,36,49,46,,49,56,58,54,33,,43,72,64,83,44,,51,59,33,34,34,49,,68,74,71,,6,11,8,10,10,,,,,,,,,1
277725,"M. Pokorny, Maddie Pokorny",27,67 ,67 ,2025,277766,160,56,,LM,,10000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277728,"F. Zuccon, Federico Zuccon",21,65 ,76 ,2025,277769,188,74,,CAM,,1600000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277742,"Fan Jinming, Fan Jinming樊津铭",27,49 ,49 ,2024,277783,188,85,,GK,,35000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277749,"L. Paz, Luis Fernando Paz Vargas",20,61 ,73 ,2025,277790,167,70,,RB,,750000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277752,"K. Olesen, Karoline Olesen",19,63,77,2025,277793,165,52,,CAM,,15000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
419,"Deivid Washington, Deivid Washington de Souza Eugênio",19,69 ,82 ,2030,277795,187,73,70,CF,16,3300000,46000,€7.8M,296,55,74,53,58,63,293,72,57,47,43,72,352,78,81,77,62,70,333,73,72,65,70,63,270,60,27,73,52,63,68,82,27,30,25,55,14,12,10,11,8,1681,367,1,80,69,52,71,30,1
277755,"A. Cano, Alan Benjamín Cano Esteche",19,60 ,69 ,2025,277796,182,71,,CF,,525000,9000,,,57,59,55,56,58,,62,56,53,54,60,,65,65,62,48,64,,66,64,60,61,60,,54,50,61,57,56,57,,53,38,35,,6,9,8,10,13,,,,,,,,,0
277759,"T. Diagouraga, Tidyane Diagouraga",21,59 ,68 ,2029,277800,180,75,,CDM,,475000,4000,,,51,38,49,64,35,,58,40,38,59,62,,60,61,54,54,56,,49,47,51,47,34,,60,57,54,47,42,48,,54,60,58,,12,7,14,15,8,,,,,,,,,1
277761,"E. Motta, Edoardo Motta",19,60 ,75 ,2025,277802,194,87,,GK,,500000,650,,,11,8,13,25,6,,5,13,12,30,12,,18,22,26,49,29,,46,54,24,70,7,,20,15,8,23,16,30,,9,12,14,,60,59,61,59,64,,,,,,,,,1
277765,"J. Cissé, Jonathan Cissé",27,65,67,2025,277806,195,91,,CB,,900000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277766,"K. Þórðarson, Kolbeinn ThórdarsonKolbeinn Þórðarson",24,68,74,2026,277807,177,77,,CM,,1100000,3000,,,53,18,55,68,46,,66,39,44,66,62,,67,66,56,73,69,,62,66,78,66,64,,62,66,68,68,39,61,,59,66,59,,7,7,10,8,10,,,,,,,,,1
277785,"Ale Gorrín, Alejandro González Gorrín",21,54,60,2025,277826,182,75,,GK,,220000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277791,"C. Ikwuemesi, Charles Chukwubuikem Ikwuemesi",22,68 ,77 ,2027,277832,195,88,,CF,,2700000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277795,"L. Meuli, Lucas Joaquín Meuli Palma",23,63 ,73 ,2026,277836,185,71,,GK,,925000,4000,,,20,9,20,26,9,,27,31,10,23,31,,37,33,45,58,48,,47,54,31,53,8,,30,10,7,32,22,35,,9,21,23,,68,59,63,58,63,,,,,,,,,0
277796,"L. Verde, Lionel Verde",19,65 ,74 ,2027,277837,178,71,,CAM,,1500000,6000,,,44,48,48,68,36,,68,46,43,67,69,,81,73,85,67,82,,57,64,64,55,55,,59,59,57,63,53,59,,57,64,48,,13,12,12,13,10,,,,,,,,,1
277797,"S. Navarro, Sander Andrés Navarro de la Cruz",20,65 ,79 ,2025,277838,178,74,,RB,,1600000,2000,,,58,26,55,48,24,,52,44,25,40,54,,66,67,50,67,67,,22,58,65,51,28,,52,66,50,32,33,45,,65,62,68,,11,5,11,6,14,,,,,,,,,1
2150,"N. Krstović, Nikola KrstovićНикола Крстовић",24,73,78,2027,277839,185,88,76,CF,7,6500000,13000,€17M,333,46,74,76,67,67,306,72,58,66,42,72,331,65,67,61,74,60,379,76,86,69,81,69,279,58,18,79,57,70,64,63,20,18,25,47,9,14,8,10,6,1738,368,1,69,74,55,70,26,1
277799,"O. Gandelman, Omri Gandelman",24,71 ,75 ,2027,277840,188,84,,CF,,2700000,12000,,,46,74,76,72,69,,66,55,55,68,70,,61,68,62,76,56,,73,83,78,77,66,,73,67,83,69,55,71,,67,74,70,,10,14,10,8,12,,,,,,,,,0
277800,"S. Nuhu, Shaibu Nuhu",20,59 ,72 ,2026,277841,175,72,,CDM,,550000,2000,,,40,36,56,67,40,,60,45,41,61,62,,52,52,64,51,82,,54,44,69,38,51,,61,60,35,56,40,60,,58,60,62,,13,11,12,10,9,,,,,,,,,1
277808,"L. Pascual, Luciano Valentín Pascual",20,62 ,73 ,2027,277849,178,70,,CM,,875000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277809,"A. Deshwal, Ayush Deshwal",19,48 ,63 ,2025,277850,182,78,,GK,,100000,500,,,10,7,11,25,9,,5,12,14,19,17,,18,28,34,34,41,,42,30,21,41,7,,21,13,4,34,19,28,,9,10,11,,54,45,56,50,46,,,,,,,,,1
277810,"B. Cimino, Baldovino Cimino",20,62 ,78 ,2025,277851,184,72,,RB,,1000000,2000,,,54,39,54,58,41,,60,52,41,53,59,,79,78,63,59,70,,59,69,54,60,51,,61,58,44,50,42,51,,59,62,59,,12,14,8,12,9,,,,,,,,,1
277811,"C. O'Sullivan, Cory O'Sullivan",18,54 ,71 ,2024,277852,173,70,,LB,,250000,2000,,,41,45,44,41,27,,49,38,34,32,40,,69,66,52,55,49,,31,44,59,48,34,,50,54,41,30,37,45,,48,53,51,,14,7,6,11,8,,,,,,,,,0
277816,"J. van der Wilt, Joël van der Wilt",20,56 ,70 ,2026,277857,187,78,,GK,,300000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277826,"K. Lambert, Kevon Lambert",27,59 ,62 ,2025,277867,188,82,,CB,,250000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2917,"C. Favasuli, Costantino Favasuli",20,64 ,76 ,2025,277870,178,64,63,CM,14,1400000,19000,€0,270,,,,,,280,,,,,,313,,,,,,267,,,,,,286,,,,,,,160,,,,46,,,,,,1622,341,1,63,47,60,61,55,1
2918,"D. Tıknaz, Demir Ege Tıknaz",19,70,84,2025,277871,193,76,63,CM,13,2700000,19000,€1.3M,256,44,39,65,74,48,281,70,45,43,74,72,294,67,73,59,57,61,287,63,73,76,70,50,273,81,58,61,71,45,72,153,69,65,60,50,9,15,7,10,9,1594,343,1,66,46,60,60,51,1
277831,"R. Kofler, Raphael Kofler",19,65 ,73 ,2028,277872,193,83,,CB,,1400000,2000,,,47,41,59,66,41,,55,45,43,63,66,,47,64,64,59,42,,63,68,65,80,52,,71,61,42,54,41,50,,62,65,62,,6,10,6,10,10,,,,,,,,,1
277837,"Santi García, Santiago García González",22,67,74 ,2027,277878,184,77,,CAM,,1900000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277845,"D. Lokaj, Diamant Lokaj",19,55 ,71 ,2026,277886,180,75,,CM,,325000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277861,"L. Tómasson, Logi Tómasson",23,66 ,72 ,2026,277902,187,80,,LM,,1300000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277864,"A. Hiim, Anders Hiim",21,62 ,72 ,2027,277905,174,75,,LB,,850000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
778,"N. Lemina, Pascal Georges Noha Lemina",19,63 ,76 ,2027,277912,172,78,65,CAM,14,1100000,3000,€0,267,,,,,,310,,,,,,380,,,,,,297,,,,,,246,,,,,,,85,,,,50,,,,,,1635,349,1,79,60,58,69,29,1
277888,"Kauã Santos, Kauã Morais Vieira dos Santos",21,67 ,81 ,2030,277929,196,84,,GK,,2200000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277892,"Marcos Navarro, Marcos Navarro Blázquez",20,60 ,74 ,2025,277933,175,64,,LB,,575000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277897,"A. N'Gatta, Ange Loïc N’Gatta",20,60 ,73 ,2025,277938,181,72,,CB,,575000,8000,,,49,33,58,58,28,,56,51,35,38,63,,69,60,59,49,66,,42,69,59,69,31,,58,52,40,38,42,48,,55,63,61,,14,8,11,13,8,,,,,,,,,1
277898,"S. Degert, Sonny Degert",22,60 ,67 ,2028,277939,175,73,,CF,,500000,1000,,,55,58,60,64,62,,58,45,46,53,59,,65,63,55,55,73,,66,67,63,60,55,,35,16,61,54,65,56,,12,28,26,,14,10,7,11,12,,,,,,,,,1
277899,"Joan Ruiz, Joan Ruiz Agustina",20,59 ,71 ,2024,277940,180,72,,CM,,550000,1000,,,51,49,55,66,49,,54,53,48,63,63,,60,60,60,60,61,,60,59,60,56,55,,51,49,43,60,53,48,,56,57,57,,13,10,12,10,8,,,,,,,,,1
277900,"L. Kačavenda, Lukas Kačavenda",21,69 ,76 ,2027,277941,174,72,,CAM,,2800000,10000,,,63,64,41,69,61,,71,68,61,65,74,,76,62,85,68,72,,59,59,76,58,70,,86,54,66,67,59,62,,57,61,62,,14,6,10,11,12,,,,,,,,,1
277902,"N. Fichtinger, Nick Fichtinger",20,66,73,2026,277943,178,70,,CDM,,1200000,7000,,,47,40,52,64,52,,59,56,47,65,63,,66,57,72,64,67,,64,61,70,58,59,,63,64,54,60,42,65,,63,13,56,,14,10,13,6,11,,,,,,,,,1
277903,"O. Fayed, Omar Fayedعمر فايد",20,64 ,77 ,2025,277944,192,87,,CB,,1300000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277910,"L. Yohannes, Lily Yohannes",17,68 ,83 ,2026,277951,174,59,,CAM,,25000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277911,"L. Keukelaar, Lotte Keukelaar",18,63 ,80 ,2027,277952,169,59,,CF,,15000,2000,,,52,63,53,59,48,,63,40,48,40,66,,74,75,66,61,58,,55,64,59,58,62,,55,38,63,52,58,56,,32,55,30,,8,6,13,8,10,,,,,,,,,1
277920,"J. Katongo, Jadel Chanda Katongo",19,64 ,80 ,2025,277961,184,81,,RB,,1500000,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277924,"E. Watson, Emma Watson",18,60 ,75 ,2025,277965,168,61,,CM,,15000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277925,"O. Ahtinen, Olga Ahtinen",26,70,70,2025,277966,164,58,,CM,,20000,2000,,,42,68,46,73,35,,75,39,45,70,69,,68,52,54,65,72,,45,61,68,64,68,,50,71,72,75,46,68,,37,72,65,,7,5,11,7,12,,,,,,,,,1
277926,"J. Mądrzyk, Jakub Mądrzyk",20,62 ,69 ,2025,277967,191,80,,GK,,675000,3000,,,16,6,15,30,9,,11,11,12,24,20,,33,33,32,50,40,,44,54,23,56,9,,29,14,9,25,14,23,,13,14,13,,66,61,58,60,62,,,,,,,,,1
277927,"D. Weidmann, Daouda Weidmann",21,63 ,73 ,2028,277968,180,70,,CAM,,1100000,5000,,,50,43,52,67,44,,64,45,51,65,66,,73,74,73,60,60,,62,63,65,56,60,,41,55,58,63,48,55,,54,55,57,,13,10,9,10,13,,,,,,,,,1
277928,"A. Faye, Abdoulaye Faye",19,57 ,74 ,2026,277969,191,70,,CB,,400000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277941,"C. Matondo, Chandrel Géraud Massanga Matondo",24,66 ,70 ,2027,277982,172,70,,CDM,,1100000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277944,"M. Diarra, Mahamadou Diarra",20,63 ,73 ,2025,277985,182,77,,CF,,1100000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277945,"T. Gale, Thierry Mikael Gale",22,63 ,71 ,2027,277986,168,58,,RM,,1100000,13000,,,61,62,43,59,54,,67,56,42,56,70,,78,74,72,51,80,,61,43,61,27,52,,35,22,55,53,52,54,,17,30,31,,9,12,11,6,7,,,,,,,,,1
2921,"S. Sazonov, Saba Sazonovსაბა საზონოვი",22,74 ,79 ,2025,278013,194,84,77,CB,7,6000000,31000,€20M,281,,,,,,252,,,,,,322,,,,,,328,,,,,,285,,,,,,,221,,,,45,,,,,,1734,378,1,68,40,58,61,74,1
277976,"O. Kellyman, Omari Kellyman",18,62 ,80 ,2030,278017,188,69,,CAM,,1000000,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277983,"D. Ertaş, Deniz Ertaş",19,55 ,70 ,2027,278024,193,77,,GK,,250000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277984,"André Luiz, André Luiz Inácio da Silva",22,68 ,78,2029,278025,185,77,,CF,,2700000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277985,"F. Akyüz, Furkan Onur Akyüz",18,53 ,73 ,2025,278026,191,80,,GK,,230000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277994,"David Mella, David Mella Boullón",19,72 ,84 ,2029,278035,169,65,,LM,,5500000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
