,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
209805,"C. Günter, Christian Günter",31,78 ,78 ,2028,209846,184,83,,LB,,10000000,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
209847,"C. Goodwin, Craig Alexander Goodwin",32,73 ,73 ,2025,209888,180,72,,LM,,2400000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
209854,"M. Acton, Matthew Michael Acton",32,59 ,59 ,2025,209895,184,85,,GK,,110000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
209932,"J. Nsame, Jean-Pierre Nsame",31,69 ,69 ,2025,209973,188,88,,CF,,1200000,22000,,,39,70,74,59,68,,66,56,56,46,71,,63,64,58,67,67,,74,85,68,87,64,,66,18,67,58,74,74,,28,19,15,,13,12,5,15,5,,,,,,,,,1
545,"T. Partey, Thomas Teye Partey",31,83 ,83 ,2025,209989,185,77,84,CDM,0,25500000,145000,€65.7M,348,,,,,,386,,,,,,327,,,,,,401,,,,,,369,,,,,,,242,,,,49,,,,,,2122,461,2,68,71,81,79,80,1
210006,"F. Schär, Fabian Lukas Schär",32,82 ,82 ,2025,210047,188,84,,CB,,20000000,125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210067,"E. Lee, Elliot Robert Lee",29,67 ,67 ,2027,210108,180,72,,CM,,1000000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210099,"A. Al Mayoof, Abdullah Ibrahim Abdullah Al-Mayoufعبدالله المعيوف",37,65 ,65 ,2028,210140,189,92,,GK,,80000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210141,"M. Jahfali, Mohammed Yahya Jahfaliمحمد يحيى جحفلي",33,62 ,62 ,2025,210182,185,71,,CB,,190000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210171,"Garry Rodrigues, Garry Mendes Rodrigues",33,71 ,71 ,2025,210212,173,72,,LM,,1200000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210218,"A. Hassan, Ahmed Hassan Mahgoubأحمد حسن محجوب",31,69 ,69 ,2025,210259,191,78,,CF,,1200000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210223,"T. Vollnhofer, Thomas Vollnhofer",35,63 ,63 ,2024,210264,180,75,,GK,,50000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210306,"I. Lučić, Ivan Lučić",29,70 ,71 ,2026,210347,194,98,,GK,,1200000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210313,"L. Dürholtz, Luca Dürholtz",30,64 ,64 ,2025,210354,178,72,,CM,,550000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210320,"B. Godeau, Bruno Fernand Godeau",32,69 ,69 ,2028,210361,190,79,,CB,,900000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210327,"J. Duncan, Jack Carleton Duncan",31,63,63,2026,210368,189,85,,GK,,210000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210340,"C. Lykogiannis, Charalampos LykogiannisΧαράλαμπος Λυκογιάννης",30,73 ,73 ,2025,210381,191,90,,LB,,2600000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210348,"B. Smith, Bradley Shaun Smith",30,64 ,64 ,2024,210389,177,70,,LM,,575000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210351,"R. McLaughlin, Ryan McLaughlin",29,59 ,59 ,2025,210392,174,69,,RB,,200000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210382,"A. Rusnák, Albert Rusnák",29,74 ,74 ,2026,210423,175,73,,CAM,,4100000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210398,"K. Boutaïb, Khalid Boutaïbخالد بوطيب",37,67 ,67 ,2025,210439,193,82,,CF,,350000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210411,"D. Tonetto, Diego Rubén Tonetto",35,68,68,2025,210452,176,66,,CM,,400000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210443,"A. Kuen, Andreas Kuen",29,69 ,69 ,2026,210484,175,74,,LM,,1400000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210449,"K. Dobras, Kristijan Dobras",31,62 ,62 ,2025,210490,175,75,,RM,,325000,7000,,,63,57,39,62,53,,66,62,62,60,64,,74,70,76,46,78,,63,55,65,58,59,,37,44,60,60,63,54,,30,35,32,,14,13,9,12,10,,,,,,,,,1
210497,"L. Zuffi, Luca Danilo Zuffi",34,66 ,66 ,2025,210538,182,76,,CDM,,300000,6000,,,70,64,59,70,63,,64,68,67,69,67,,58,53,65,60,70,,66,61,64,58,66,,58,63,63,67,65,68,,65,65,64,,7,13,15,16,7,,,,,,,,,0
210575,"Álex Bernal, Alejandro Bernal Carreras",33,64 ,64 ,2025,210616,178,72,,CDM,,350000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210578,"Jordi Quintillà, Jordi Quintillà Guasch",30,72 ,72 ,2028,210619,181,73,,CM,,2000000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210603,"E. Marcondes, Emiliano Marcondes Camargo Hansen",29,71 ,71 ,2025,210644,182,75,,CAM,,1800000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210674,"A. Hansen, Andreas Hansen",28,70,72,2028,210715,186,73,,GK,,1600000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210682,"N. Gießelmann, Niko Gießelmann",32,70 ,70 ,2025,210723,182,75,,LB,,1100000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210683,"C. Paterson, Callum Thomas Owen Paterson",29,65 ,65 ,2025,210724,187,76,,CF,,725000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210701,"M. Hallberg, Charles Melker Otto Hallberg",28,65 ,65 ,2026,210742,180,68,,CM,,725000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210855,"M. Sanson, Morgan Sanson",29,76 ,76 ,2027,210896,180,73,,CM,,7500000,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
793,"D. Berardi, Domenico Berardi",29,81,81,2027,210935,183,72,85,RW,0,30000000,7000,€92.7M,388,,,,,,405,,,,,,428,,,,,,380,,,,,,355,,,,,,,102,,,,27,,,,,,2085,441,2,82,83,81,87,36,0
210929,"B. Adjei-Boateng, Bismark Adjei-Boateng",30,65 ,65 ,2028,210970,180,73,,CDM,,600000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210931,"Manquillo, Javier Manquillo Gaitán",30,71 ,71 ,2025,210972,178,76,,RB,,1600000,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
210944,"B. Osborn, Benjamin Jarrod Osborn",29,70 ,70 ,2026,210985,176,75,,CM,,1600000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210961,"Hwang Seok Ho, Seok-ho Hwang황석호 黄锡浩",35,68 ,68 ,2028,211002,183,80,,CB,,325000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2749,"Jung Woo Young, Woo-young Jung정우영 郑又荣",34,67 ,67 ,2028,211003,187,78,70,CDM,0,350000,8000,€1.3M,289,,,,,,319,,,,,,289,,,,,,352,,,,,,326,,,,,,,189,,,,50,,,,,,1814,383,1,58,57,68,61,65,1
210980,"P. Bråtveit, Per Kristian Worre Bråtveit",28,68 ,71 ,2025,211021,188,72,,GK,,1100000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
546,"D. Alli, Bamidele Jermaine Alli",28,73 ,73 ,2026,211117,188,80,76,CF,0,3000000,24000,€8.6M,381,,,,,,368,,,,,,335,,,,,,355,,,,,,362,,,,,,,191,,,,41,,,,,,2033,425,3,65,76,75,76,65,1
2751,"V. Lazaro, Valentino Lando Lazaro",28,73 ,73 ,2027,211147,181,75,73,LM,0,3100000,36000,€3.9M,332,,,,,,364,,,,,,380,,,,,,340,,,,,,346,,,,,,,194,,,,48,,,,,,2004,420,2,74,69,73,74,64,1
211162,"S. Long, Samuel Patrick Robert Long",29,66 ,66 ,2026,211203,179,75,,RB,,750000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211204,"M. Cebula, Marcin Cebula",28,65 ,65 ,2026,211245,177,65,,RM,,725000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1989,"N. Tagliafico, Nicolás Alejandro Tagliafico",31,78 ,78 ,2025,211256,172,65,78,LB,0,10000000,47000,€22.8M,327,,,,,,327,,,,,,387,,,,,,356,,,,,,340,,,,,,,229,,,,63,,,,,,2029,432,3,76,56,70,75,76,0
211223,"G. Servio, Gaspar Andrés Servio",32,73 ,73 ,2024,211264,185,86,,GK,,1500000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211231,"C. Corvalán, Gastón Claudio Corvalán",35,73 ,73 ,2026,211272,179,78,,CB,,800000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2752,"G. Lapadula, Gianluca Lapadula Vargas",34,70,70,2026,211302,178,79,73,CF,0,900000,5000,€3.4M,344,,,,,,316,,,,,,377,,,,,,354,,,,,,327,,,,,,,112,,,,62,,,,,,1892,390,2,72,73,61,72,39,0
211274,"Israel Puerto, Israel Puerto Pineda",31,63 ,63 ,2025,211315,187,75,,CB,,325000,5000,,,41,26,63,61,23,,40,27,38,55,58,,55,58,54,61,53,,49,72,63,76,25,,63,64,22,32,50,50,,61,62,59,,15,12,7,10,8,,,,,,,,,1
211317,"J. Fabri, Julien Fabri",30,62 ,62 ,2026,211358,183,72,,GK,,275000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211322,"T. Lockyer, Thomas Alun Lockyer",29,73 ,73 ,2025,211363,185,72,,CB,,2500000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211324,"E. Hestad, Eirik Hestad",29,68 ,68 ,2027,211365,183,75,,RM,,1200000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
211435,"L. Rodrigues, Lenny Rodrigues",37,60 ,60 ,2028,211476,182,64,,CDM,,50000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211481,"A. Callens, Alexander Martín Marquinho Callens Asín",32,73 ,73 ,2026,211522,186,78,,CB,,2000000,22000,,,23,48,69,70,43,,49,28,26,68,60,,70,76,70,73,60,,79,78,77,77,41,,80,72,33,40,73,70,,69,76,73,,13,9,9,10,15,,,,,,,,,0
211524,"Higinio, Higinio Marín Escavy",30,69 ,69 ,2025,211565,184,74,,CF,,1400000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2642,"G. Evans, George Evans",29,63,63,2026,211595,184,76,66,CDM,0,500000,8000,€1.3M,301,,,,,,312,,,,,,311,,,,,,334,,,,,,295,,,,,,,194,,,,61,,,,,,1808,379,1,61,60,63,62,65,1
211631,"T. Boyd, Tyler Dominic Boyd",29,68 ,68 ,2026,211672,183,66,,RW,,1200000,7000,,,61,64,51,66,68,,69,73,68,44,68,,85,85,83,66,86,,76,71,68,62,66,,63,47,63,64,65,66,,48,48,49,,8,7,14,14,7,,,,,,,,,1
211697,"M. Flekken, Mark Flekken",31,78 ,78 ,2027,211738,195,87,,GK,,7500000,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211698,"E. Yeşilyurt, Erdoğan Yeşilyurt",30,66 ,66 ,2026,211739,175,72,,RM,,825000,13000,,,64,61,54,63,38,,68,47,40,61,64,,75,71,75,56,75,,73,69,73,69,65,,62,55,64,58,49,61,,53,58,56,,13,15,12,16,9,,,,,,,,,1
1654,"K. Demirbay, Kerem Demirbay",30,75,75,2026,211748,183,75,78,CM,0,7000000,45000,€25.7M,335,,,,,,407,,,,,,346,,,,,,363,,,,,,369,,,,,,,214,,,,68,,,,,,2102,432,2,59,75,79,80,68,0
1994,"N. Maupay, Neal Maupay",27,76 ,76 ,2025,211784,171,65,75,CF,1,8000000,53000,€0,358,,,,,,318,,,,,,374,,,,,,372,,,,,,330,,,,,,,118,,,,52,,,,,,1922,396,1,69,76,67,71,41,1
211745,"Reis, Isnairo Reis Silva Morais",31,69 ,69 ,2028,211786,175,75,,LW,,1200000,5000,,,57,65,55,64,66,,75,62,71,59,71,,79,77,81,65,82,,70,68,74,56,68,,44,27,66,63,72,56,,45,22,17,,14,8,16,14,6,,,,,,,,,1
211815,"K. Akpoguma, Kevin John Ufuoma Akpoguma",29,74 ,74 ,2026,211856,192,85,,CB,,3500000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211831,"P. Heise, Philip Heise",33,67 ,67 ,2028,211872,184,78,,LB,,525000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
211850,"A. Voglsammer, Andreas Voglsammer",32,69 ,69 ,2025,211891,178,81,,CF,,1100000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211886,"Kwon Chang Hoon, Chang-hoon Kwon권창훈 权昶勋",30,54 ,54 ,2024,211927,174,69,,RW,,100000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
211912,"R. Vollath, Renè Vollath",34,66 ,66 ,2025,211953,185,75,,GK,,150000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211937,"S. Hoare, Seán Hoare",30,62 ,62 ,2027,211978,182,84,,CB,,325000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
211961,"H. Tabaković, Haris Tabaković",30,73 ,73 ,2027,212002,194,90,,CF,,3000000,29000,,,38,78,79,64,69,,64,39,42,41,65,,51,72,60,79,55,,75,84,78,87,60,,65,20,79,58,72,70,,32,18,17,,11,16,6,9,9,,,,,,,,,1
211999,"U. Jenssen, Ulrik Yttergård Jenssen",27,67 ,68 ,2026,212040,186,82,,CB,,1000000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
212007,"A. Chipciu, Alexandru Mihăiță Chipciu",35,68 ,68 ,2026,212048,176,73,,LB,,375000,5000,,,64,62,58,67,64,,66,66,66,61,66,,69,68,69,65,71,,67,67,82,64,66,,68,64,64,61,62,67,,63,65,62,,12,16,10,14,11,,,,,,,,,1
212034,"A. Nabbout, Andrew Nabboutأندرو نا ب من",31,65 ,65 ,2026,212075,178,83,,RW,,600000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212080,"J. Vanlerberghe, Jordi Vanlerberghe",28,69 ,71 ,2027,212121,189,75,,CDM,,1400000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212099,"G. Karlen, Grégory Karlen",29,63 ,63 ,2025,212140,187,79,,CF,,475000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212130,"Bruno Nazario, Bruno dos Santos Nazário",29,73,73,2029,212171,175,75,,CAM,,2300000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
661,"N. Süle, Niklas Süle",28,80,81,2026,212190,195,99,85,CB,2,24500000,55000,€68.3M,301,,,,,,293,,,,,,301,,,,,,372,,,,,,302,,,,,,,257,,,,58,,,,,,1884,418,3,72,51,67,62,84,1
212156,"D. Heuer Fernandes, Daniel Heuer Fernandes",31,73 ,73 ,2026,212197,188,81,,GK,,1600000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212184,"E. Roco, Enzo Pablo Roco Roco",31,69 ,69 ,2029,212225,192,79,,CB,,950000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212191,"J. Maclaren, Jamie MacLaren",30,68 ,68 ,2029,212232,179,74,,CF,,1200000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1999,"Y. Gerhardt, Yannick Gerhardt",30,76 ,76 ,2025,212245,184,81,77,CM,0,7000000,42000,€17.9M,329,,,,,,355,,,,,,346,,,,,,376,,,,,,357,,,,,,,211,,,,50,,,,,,2024,433,2,67,70,74,75,71,0
212220,"Brandon Thomas, Brandon Thomas Llamas",29,73 ,73 ,2025,212261,173,68,,CF,,3000000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212246,"A. Maxsø, Andreas Beyer Maxsø",30,69 ,69 ,2025,212287,191,87,,CB,,1100000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1160,"T. Mings, Tyrone Deon Mings",31,77,77,2026,212419,196,77,79,CB,0,9500000,95000,€27.6M,293,,,,,,300,,,,,,317,,,,,,336,,,,,,318,,,,,,,237,,,,52,,,,,,1853,406,2,71,44,67,66,78,0
212391,"Jo Hyeon Woo, Hyeon-woo Jo조현우 崔永宇",32,75 ,75 ,2027,212432,189,75,,GK,,2800000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212412,"Germán Parreño, Germán Parreño Boix",31,69 ,69 ,2026,212453,191,78,,GK,,750000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212418,"M. Cavion, Michele Cavion",29,66 ,66 ,2025,212459,180,74,,CM,,825000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2644,"G. Zardes, Gyasi Zardes",32,66,66,2025,212478,188,80,69,CF,0,825000,7000,€1.7M,307,,,,,,274,,,,,,323,,,,,,371,,,,,,297,,,,,,,114,,,,54,,,,,,1740,369,3,68,67,53,64,43,1
212442,"J. Obiang, Johann Serge Obiang",30,64 ,64 ,2025,212483,170,64,,LB,,500000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
212494,"A. Calver, Aaron Robert Calver",28,65 ,66 ,2029,212535,186,76,,CB,,675000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212561,"Diego Llorente, Diego Javier Llorente Ríos",30,79,79,2028,212602,186,75,,CB,,11500000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212651,"Rony Lopes, Marcos Paulo Mesquita Lopes",28,73 ,73 ,2025,212692,174,68,,RM,,3100000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
212674,"S. Palacios, Sebastián Alberto Palacios",32,75 ,75 ,2026,212715,163,69,,RW,,4500000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212730,"Rodolfo, Rodolfo de Almeida Guimarães",25,71 ,73 ,2023,212771,169,66,,LW,,2900000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
212750,"Kim Seung Dae, Seung-dae Kim김승대 金承大",33,63 ,63 ,2025,212791,175,64,,CAM,,300000,7000,,,51,58,53,62,63,,61,62,58,56,69,,78,78,77,62,77,,57,67,65,59,57,,58,48,75,70,64,68,,42,45,32,,7,7,8,11,11,,,,,,,,,1
212751,"Kim Joo Won, Joo-won Kim김주원",31,67 ,67 ,2024,212792,185,83,,CB,,700000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212770,"M. Lemina, Mario René Junior Lemina",30,78 ,78 ,2025,212811,184,85,,CDM,,12000000,64000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212798,"Park Chung Hyo, Cheong-hyo Park박청효",34,62 ,62 ,2025,212839,188,78,,GK,,70000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212897,"B. Moe, Brede Mathias Moe",32,69 ,69 ,2025,212938,184,80,,CB,,900000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212956,"E. Zejnullahu, Eroll Zejnullahu",28,64 ,64 ,2024,212997,177,76,,CAM,,600000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
212972,"F. Acheampong, Frank Opoku Acheampong",30,72 ,72 ,2025,213013,172,70,,LM,,2300000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213110,"C. Norman, Cameron Norman",28,63 ,63 ,2026,213151,188,74,,RB,,425000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
663,"J. Tah, Jonathan Glao Tah",28,88,87 ,2025,213331,195,94,84,CB,1,68500000,140000,€64.8M,265,,,,,,258,,,,,,303,,,,,,340,,,,,,291,,,,,,,246,,,,49,,,,,,1752,395,2,68,37,59,62,83,1
2648,"L. Abergel, Laurent Abergel",31,75 ,75 ,2029,213367,170,65,76,CDM,0,3900000,10000,€13M,275,,,,,,318,,,,,,363,,,,,,345,,,,,,319,,,,,,,222,,,,51,,,,,,1893,405,1,66,50,69,73,72,1
213363,"P. Dawidowicz, Paweł Marek Dawidowicz",29,72 ,73 ,2025,213404,189,80,,CB,,2200000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
213366,"M. Macey, Matthew Ryan Macey",29,65 ,65 ,2026,213407,201,81,,GK,,500000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
213373,"W. Troost-Ekong, William Paul Troost-Ekong",30,71 ,71 ,2026,213414,191,92,,CB,,1500000,11000,,,37,23,75,52,26,,37,25,25,48,47,,51,63,32,69,55,,53,80,65,84,33,,76,73,30,41,40,69,,71,71,69,,6,15,10,9,7,,,,,,,,,1
213393,"J. Brown, Jevani Jason Brown",29,62,62,2025,213434,175,75,,LM,,475000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213447,"D. De Silva, Daniel Peter De Silva",27,64,65,2025,213488,170,60,,CAM,,825000,4000,,,60,57,44,65,59,,67,65,57,59,67,,76,66,82,61,79,,59,51,64,45,60,,63,56,59,65,52,61,,50,55,54,,7,9,8,15,10,,,,,,,,,1
213457,"S. Martinsson Ngouali, Serge-Junior Bertil Nicolas Martinsson Ngouali",32,66 ,66 ,2029,213498,175,75,,CDM,,575000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1037,"Ricardo Horta, Ricardo Jorge da Luz Horta",29,81 ,81 ,2028,213516,173,63,82,CAM,0,25500000,23000,€61M,378,,,,,,396,,,,,,410,,,,,,380,,,,,,368,,,,,,,111,,,,47,,,,,,2090,435,1,80,81,80,81,43,1
213536,"Puertas, José Antonio Rodríguez Díaz",32,72,72,2026,213577,183,77,,LM,,1500000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
213541,"A. Ruiz, Alan Nahuel Ruiz",30,69 ,69 ,2026,213582,183,78,,CAM,,1300000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213626,"D. Conroy, Dion John Conroy",28,62 ,62 ,2025,213667,181,78,,CB,,350000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
213629,"I. Ssewankambo, Isak Ssali Ssewankambo",28,64 ,65 ,2025,213670,179,80,,CB,,550000,5000,,,54,35,57,64,45,,59,52,48,60,64,,72,77,70,57,80,,60,80,82,84,40,,74,60,53,58,45,60,,58,60,58,,6,13,12,9,10,,,,,,,,,1
213637,"K. O'Hara, Kieran Michael O'Hara",28,61 ,63 ,2025,213678,193,78,,GK,,275000,3000,,,12,14,15,26,13,,16,13,11,29,19,,49,41,50,58,57,,44,55,41,51,11,,25,25,13,36,13,44,,15,14,19,,62,58,58,60,62,,,,,,,,,1
213644,"N. Ioannou, Nicolas IoannouΝικόλας Ιωάννου",28,72 ,72 ,2027,213685,183,77,,LB,,2100000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
213652,"J. Rothwell, Joseph Matthew Rothwell",29,74,74,2025,213693,178,77,,CM,,3000000,46000,,,66,61,61,77,64,,76,71,72,74,73,,76,79,73,74,74,,75,74,80,65,67,,63,65,66,73,56,75,,70,73,68,,14,8,13,15,9,,,,,,,,,1
