,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
74571,"S. Noode, Steve Noode",19,55 ,68 ,2025,74612,187,75,,CB,,275000,5000,,,29,17,54,46,22,,38,25,24,37,40,,60,63,45,45,55,,33,62,59,68,17,,50,53,30,29,33,39,,57,59,55,,6,9,8,11,5,,,,,,,,,0
74572,"L. Le Lan, Lauraleen Le Lan",18,56 ,66 ,2025,74613,169,56,,CF,,10000,600,,,36,56,50,58,50,,59,38,38,33,61,,66,69,54,53,67,,49,55,58,54,52,,39,13,54,43,40,38,,11,36,26,,15,10,5,12,13,,,,,,,,,1
74573,"W. Dobson, Will Dobson",16,52,70,2026,74614,170,63,,CAM,,150000,1000,,,30,36,44,62,36,,48,30,37,54,52,,70,69,65,50,86,,49,34,55,32,38,,35,44,47,48,36,44,,32,48,46,,11,8,9,9,9,,,,,,,,,1
74574,"A. De Lima, Arthur Oliveira De Lima",17,48 ,68 ,2027,74615,182,72,,CAM,,130000,1000,,,38,54,48,51,28,,43,34,33,55,47,,57,59,51,53,66,,45,46,52,50,41,,58,35,38,51,37,45,,29,41,39,,12,14,13,11,6,,,,,,,,,1
74576,"J. Mazo, Jessica Mazo",23,61 ,68 ,2026,74617,169,61,,CAM,,10000,1000,,,44,59,51,63,38,,64,35,45,56,67,,70,68,69,65,67,,50,47,65,38,54,,57,53,56,55,47,49,,43,61,50,,11,13,6,6,11,,,,,,,,,1
74581,"M. Edwards, Matthew Edwards",21,51 ,59 ,2025,74622,178,79,,CB,,130000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74590,"I. Jelicic, Igor JelicicИгор Јеличић",24,60 ,64 ,2027,74631,190,78,,CB,,325000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74593,"R. Dixon, Roman Ivan Quintyne Dixon",19,62 ,74 ,2027,74634,170,68,,RB,,900000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74596,"L. Queißer, Linus Queißer",20,55 ,67 ,2026,74637,184,76,,CF,,300000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74600,"F. Iacob, Flavius Iacob",23,61 ,66 ,2026,74641,180,74,,RB,,450000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74603,"A. Saïd, Amine Saïd",21,55 ,63 ,2025,74644,186,75,,CF,,275000,4000,,,41,53,49,53,46,,57,48,38,46,58,,65,67,65,49,61,,57,55,57,58,49,,33,11,52,43,53,56,,14,22,15,,7,12,9,7,9,,,,,,,,,1
74605,"J. Belmar, Joseph Belmar",18,56 ,67 ,2027,74646,188,75,,CAM,,300000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74608,"Gustavo Silva, Gustavo da Silva Cunha",25,70,73,2028,74649,180,75,,CF,,1800000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74610,"Daniel Borges, Daniel Borges da Silva",21,62 ,72 ,2025,74651,183,81,,CB,,825000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74613,"L. Lebrun, Lisa Lebrun",19,53 ,58 ,2027,74654,170,61,,GK,,2000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74623,"S. El Haddad, Saad El Haddadسعد الحداد",18,54 ,70 ,2027,74664,175,75,,CAM,,275000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74633,"S. Clemmensen, Sebastian Senna Hounou Clemmensen",20,62 ,72 ,2028,74674,183,73,,CF,,875000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74660,"A. Al Othman, Abdulaziz Jamal Al-Othmanعبدالعزيز جمال العثمان",20,58 ,70 ,2028,74701,180,70,,CF,,500000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74663,"M. Al Shaqaq, Montadhar Khaled Al-Shqaqمنتظر خالد الشقاق",19,52 ,65 ,2027,74704,170,65,,LB,,180000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74685,"B. Tóth, Balázs Tóth",26,66 ,64,2027,74726,189,80,,GK,,750000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74689,"T. Agelin, Theodor Martin Agelin",20,57 ,66 ,2027,74730,180,70,,RB,,350000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74692,"S. Awudu, Sumaila Awudu Dramani",19,56 ,68 ,2027,74733,177,66,,LB,,325000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74699,"N. Skuseth, Nikolai Skuseth",20,60 ,70 ,2028,74740,197,82,,CB,,500000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74703,"R. Hudd, Roni Hudd",19,58 ,73 ,2026,74744,174,69,,CF,,475000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74705,"Andrés Cuenca, Andrés Cuenca Cejudo",17,62 ,82 ,2026,74746,181,72,,CB,,1000000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74708,"A. Stepanov, Artem StepanovСтепанов Артем Романович",16,62 ,82 ,2027,74749,192,88,,CF,,1100000,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74718,"Gustavo Nunes, Gustavo Nunes Fernandes Gomes",18,66 ,82 ,2030,74759,173,65,,LW,,2200000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74726,"A. Qasmi, Ayoub Qasmiأيوب قاسمي",30,67 ,67 ,2025,74767,185,78,,CB,,825000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74728,"M. Al Makahasi, Mohamed Al Makahasiمحمد المكعازي",29,66 ,66 ,2025,74769,177,70,,CDM,,825000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74729,"F. Báez, Facundo Báez",20,59 ,69 ,2028,74770,169,66,,CF,,500000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74731,"R. Hernándes, Ramiro Hernandes",19,58 ,73 ,2027,74772,169,63,,CAM,,475000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74732,"L. Bustos, Lucas Emanuel Bustos",19,58 ,74 ,2026,74773,170,76,,CM,,525000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74735,"S. Dalmasso, Santiago Dalmasso",20,57 ,69 ,2028,74776,181,73,,CAM,,400000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74741,"F. Minerva, Franco Minerva",18,60 ,76 ,2026,74782,177,70,,LM,,625000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74744,"Iker Córdoba, Iker Córdoba Sánchez",18,59 ,76 ,2028,74785,190,78,,CB,,550000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74747,"B. Kovačević, Bojan KovačevićБојан Ковачевић",20,65,80,2027,74788,193,78,,CB,,1100000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74777,"J. de Irastorza, Jonathan Rodrigo Adrián de Irastorza",18,50 ,63 ,2026,74818,174,70,,LB,,100000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74781,"G. Prior, Gracie Prior",19,58,67,2027,74822,175,66,,CB,,10000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74784,"L. Cardozo, Leonel Sebastián Cardozo",20,58 ,68 ,2026,74825,183,76,,CB,,425000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74824,"M. Ivanović, Mihailo IvanovićМихаило Ивановић",19,63 ,74,2027,74865,191,78,,CF,,1100000,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74827,"A. Saroha, Aaryan Anjaneya",22,49 ,56 ,2025,74868,186,80,,GK,,80000,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74831,"R. Egan, Reuben Egan",18,50 ,62 ,2025,74872,193,85,,GK,,90000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74835,"D. Denoon, Daniel Tyrell Denoon",20,55 ,66 ,2027,74876,187,85,,CB,,250000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74838,"K. Shiogai, Kento Shiogai塩貝 健人",19,63 ,80 ,2028,74879,180,78,,CF,,1300000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74839,"João Vasconcelos, João de Vasconcelos Faria Gonçalves",19,63 ,71 ,2028,74880,180,66,,CAM,,1000000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74844,"M. Bamba, Mohamed Aboubakar Bamba",19,58 ,71 ,2027,74885,188,75,,CM,,475000,9000,,,38,43,56,66,36,,56,38,36,61,60,,66,61,53,48,47,,53,66,63,66,47,,55,49,56,55,43,43,,36,55,44,,13,10,13,13,10,,,,,,,,,0
74847,"E. Lemke, Emily Lemke",18,54 ,64 ,2025,74888,170,58,,CAM,,3000,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74848,"N. Scherer, Nora Scherer",18,57 ,66 ,2025,74889,167,56,,CF,,10000,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74870,"V. Acuña, Valentino Andrés Acuña",18,60,78,2025,74911,177,75,,CAM,,575000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74874,"T. Björklund, Tilde Björklund",18,64 ,81 ,2026,74915,165,62,,CM,,15000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74875,"B. Tanimu, Benjamin Tanimu",21,57 ,70 ,2026,74916,191,74,,CB,,375000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74876,"M. Aleksić, Milan AleksićМилан Алексић",18,59 ,78 ,2028,74917,179,70,,CAM,,575000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74884,"M. Cato, My Cato",22,63 ,71 ,2025,74925,168,63,,CAM,,15000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74895,"B. Peart, Brody Peart",18,58 ,67 ,2025,74936,178,72,,RM,,425000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74897,"F. Hagmann, Felix Hagmann",20,62 ,69 ,2027,74938,177,73,,RB,,750000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74901,"F. Ávalos, Fabio Ariel Avalos Giménez",19,60 ,70 ,2025,74942,165,66,,LM,,525000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74905,"A. Mahmoud, Amani Mahmoud",18,58 ,75 ,2027,74946,169,58,,CAM,,15000,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74909,"Robert Renan, Robert Renan Alves Barbosa",20,72 ,82 ,2028,74950,186,80,,CB,,4800000,18000,,,30,42,66,67,30,,59,40,25,62,69,,68,73,71,75,53,,42,75,69,74,32,,73,75,33,31,42,56,,71,75,72,,15,6,8,8,6,,,,,,,,,0
74913,"F. Sträßer, Felicia Sträßer",16,66 ,78 ,2025,74954,168,56,,RB,,20000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74915,"J. Ndala, Joel Tshisanga Ndala",18,62,79,2025,74956,178,73,,RM,,1200000,41000,,,52,52,40,54,46,,65,52,47,47,64,,91,90,87,54,92,,64,68,62,70,52,,45,25,56,53,56,65,,29,34,23,,11,9,12,6,8,,,,,,,,,1
74926,"L. Baert, Lukas Baert",19,58 ,70 ,2026,74967,186,80,,CB,,450000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74929,"S. Renders, Semm Renders",16,61,82 ,2027,74970,176,70,,RB,,750000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74939,"N. Wurmbrand, Nikolaus Wurmbrand",18,62 ,82 ,2028,74980,172,65,,RM,,1100000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74943,"J. Zickler, Jakob Zickler",18,56 ,71 ,2027,74984,180,70,,CAM,,325000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74945,"M. Vartuli, Max Vartuli",19,53 ,65 ,2027,74986,192,78,,GK,,190000,1000,,,11,7,14,23,10,,15,15,15,22,19,,32,28,22,37,27,,44,55,22,65,8,,19,14,5,38,16,32,,10,11,12,,59,54,58,52,48,,,,,,,,,0
74949,"R. Ellis, Ruari Ellis",17,52 ,68 ,2025,74990,180,72,,CB,,190000,2000,,,26,25,53,40,28,,35,27,28,34,42,,53,59,55,51,56,,41,54,51,58,26,,57,50,23,32,37,38,,50,53,52,,13,11,10,11,7,,,,,,,,,1
74952,"S. Sosu, Solomon Sosu",19,61 ,72 ,2027,74993,174,70,,LB,,675000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74956,"M. Awad Alla, Mohamed Awad Alla Hassan Ibrahim",21,58 ,67 ,2027,74997,179,70,,RM,,450000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74959,"L. Faxon, Luke Faxon",19,52 ,69 ,2025,75000,188,78,,GK,,180000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74961,"L. Blumenthal, Luisa Blumenthal",23,68 ,74 ,2026,75002,165,54,,RB,,15000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74970,"M. Bouriga, Mouhcine Bourigaمحسن بوريكة",24,61 ,66 ,2027,75011,183,74,,CF,,500000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74983,"J. Cerda, Jean Andree Cerda Fernández",20,54 ,62 ,2025,75024,193,81,,GK,,200000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74986,"D. Zsóri, Dániel Zsóri",23,59,63,2027,75027,183,78,,CF,,375000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74989,"J. Vega, Juan Cruz Vega",26,65 ,68 ,2026,75030,165,71,,CAM,,925000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74991,"D. Pelekanos, Dean Pelekanos",23,51 ,58 ,2025,75032,180,74,,CM,,120000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74994,"J. Adam, Josh Adam",20,59 ,70 ,2025,75035,177,67,,CAM,,500000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75000,"Emma Moreno, Emma Moreno Torres",17,54 ,75 ,2025,75041,157,53,,RM,,5000,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75012,"V. Venkatesh, Vinith Venkatesh",18,55 ,71 ,2025,75053,179,72,,CAM,,325000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75015,"Chema Andrés, José María Andrés Baixauli",19,57 ,72 ,2027,75056,190,82,,CDM,,400000,47000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75018,"E. Genton, Enzo Genton",18,61 ,75 ,2027,75059,181,74,,CB,,725000,4000,,,46,35,65,61,56,,41,56,26,48,52,,68,68,67,54,67,,51,67,63,59,47,,59,57,38,32,42,59,,62,62,62,,12,12,15,5,11,,,,,,,,,1
75021,"Maitane Vilariño, Maitane Vilariño Mendinueta",22,61,71,2027,75062,158,53,,RB,,10000,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75034,"S. Martínez, Santiago Martínez",20,62,73,2024,75075,174,68,,CAM,,550000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75037,"F. Gómez, Francisco Gómez",20,52 ,63 ,2027,75078,187,76,,GK,,150000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75039,"O. Diallo, Oumar Diallo",19,53 ,68 ,2025,75080,188,77,,CF,,220000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75041,"H. Åsheim, Håvard Huser Åsheim",29,59 ,59 ,2024,75082,179,73,,CM,,220000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75044,"V. Adžić, Vasilije AdžićВасилије Аџић",18,60 ,76 ,2027,75085,185,75,,CAM,,625000,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75052,"K. Morgan, Kieran Morgan",18,62,80 ,2027,75093,180,72,,CAM,,825000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75060,"M. Dziewiatowski, Mateusz Dziewiatowski",17,52 ,65 ,2027,75101,185,75,,CDM,,180000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75072,"R. Struick, Rafael William Struick",21,57,67,2025,75113,185,72,,CF,,325000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75075,"Rangel, Vinicius Rangel da Silva",20,60 ,68 ,2026,75116,177,70,,LB,,525000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75076,"S. Studer, Sheyko Darko Studer",21,64 ,75 ,2025,75117,192,78,,CB,,1200000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75077,"O. Petrusenko, Oleksandr PetrusenkoПетрусенко Олександр Олександрович",26,67 ,69 ,2026,75118,181,74,,CDM,,1100000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75079,"M. Kasimov, Mirjalol KasimovМиржалол Косимов",28,60 ,60 ,2025,75120,174,66,,CM,,250000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75082,"A. Gómez, Alexis Nahuel Gómez",24,61 ,67 ,2025,75123,170,66,,CAM,,525000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75083,"França, Carlos Henrique França Freires",29,61 ,61 ,2025,75124,173,66,,RW,,325000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75095,"Sourav K, Sourav K",23,53 ,58 ,2027,75136,170,70,,RM,,140000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75098,"T. Smolenaars, Tijn Smolenaars",19,59 ,72,2025,75139,197,80,,GK,,475000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75112,"J. Usma, Juan José Usma Cortés",18,58 ,72,2027,75153,170,70,,CAM,,525000,8000,,,42,48,40,62,44,,59,41,42,59,60,,62,65,58,56,79,,49,41,58,46,33,,40,26,60,61,45,54,,37,41,48,,11,10,13,5,12,,,,,,,,,1
75125,"L. Moussier, Louis Moussier",18,55 ,68 ,2027,75166,182,74,,CF,,300000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75127,"L. Lescop, Léane Lescop",17,63 ,77 ,2025,75168,167,56,,LB,,15000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75145,"A. Csiki, Anna Csiki",24,62 ,67 ,2027,75186,179,60,,CM,,10000,1000,,,61,57,55,68,46,,62,45,57,63,60,,68,67,58,57,55,,58,67,61,66,60,,58,54,57,62,59,53,,56,62,56,,7,8,9,14,5,,,,,,,,,1
75149,"J. Plaza, Francisco Joaquín Plaza Molina",19,59 ,68 ,2026,75190,175,77,,CF,,500000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75150,"S. Segovia, Luis Santiago Segovia",17,57 ,77 ,2025,75191,172,74,,CAM,,450000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75152,"E. Sandrød, Elias Hovdahl Sandrød",17,54 ,74 ,2027,75193,179,69,,LB,,275000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75160,"L. Thomas, Lauren Thomas",24,58 ,61 ,2024,75201,165,59,,CF,,8000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75168,"J. Lukić, Jovo Lukić",25,64 ,67 ,2028,75209,190,82,,CF,,775000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75172,"M. Contrera, Matias Julian Contrera Villar",19,59 ,72 ,2025,75213,184,82,,CF,,550000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75181,"Allan Paulista, Allan de Souza Miranda",24,60 ,65 ,2027,75222,186,78,,CF,,375000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75183,"A. Fretes, Alexis Fretes",18,59 ,72 ,2027,75224,180,79,,LB,,500000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75184,"Fellipe Jack, Fellipe Jack Ozilio Moreira Pacheco",18,56 ,74 ,2025,75225,187,75,,CB,,350000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
75187,"A. Diarra, Agueissa Diarra",25,70,71,2026,75228,167,60,,CF,,15000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75210,"N. Sissoko, Niama Pape Sissoko",18,60 ,76 ,2028,75251,186,72,,CF,,625000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75212,"S. Šapić, Stefan ŠapićСтефан Шапић",27,57 ,57 ,2027,75253,202,84,,CB,,150000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75222,"Peio Canales, Peio Canales Urtasun",19,61 ,78 ,2027,75263,175,64,,CAM,,850000,12000,,,51,55,43,64,44,,62,52,59,62,62,,61,63,58,53,74,,59,44,51,49,53,,53,43,59,64,59,61,,44,49,44,,8,7,10,14,12,,,,,,,,,1
75231,"W. Lankshear, William Lankshear",19,59 ,79 ,2029,75272,189,85,,CF,,625000,34000,,,43,60,58,53,55,,57,49,54,37,58,,61,68,66,57,68,,59,66,66,68,52,,43,22,61,48,58,57,,21,25,18,,12,15,12,8,13,,,,,,,,,1
75238,"N. Sinka, Napsugár Sinka",17,58 ,76 ,2026,75279,165,55,,CAM,,15000,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75251,"R. Doe, Ruby Doe",18,58 ,68 ,2027,75292,168,60,,RM,,10000,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75254,"I. Toklomati, Idan Toklomati Jorno",19,55 ,70 ,2027,75295,183,68,,CF,,300000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75261,"S. Auton, Sebastian Auton",17,52 ,60 ,2025,75302,185,81,,GK,,140000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75264,"Neide Guedes, Neide Chaves Guedes",17,58 ,81 ,2027,75305,165,52,,CAM,,15000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75267,"G. Duarte, Gaspar De Jesús Duarte",21,61 ,73 ,2025,75308,173,70,,RM,,800000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75292,"N. Probst, Noah Probst",19,57 ,68 ,2025,75333,180,70,,CDM,,325000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
