,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
243869,"T. Coyle, Trae Bailey Coyle",23,58 ,64 ,2026,243910,179,80,,CAM,,325000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
243873,"E. Bekiroğlu, Efkan Bekiroğlu",28,70 ,70 ,2025,243914,185,84,,CAM,,1600000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
243884,"M. Behrens, Morten Jens Behrens",27,65 ,68 ,2027,243925,193,89,,GK,,700000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
151,"A. Lunin, Andriy LuninЛунін Андрій Олексійович",25,81 ,86 ,2030,243952,191,83,80,GK,5,30000000,95000,€54.2M,72,,,,,,81,,,,,,213,,,,,,219,,,,,,131,,,,,,,46,,,,392,,,,,,1154,429,1,78,77,76,82,37,1
243930,"T. Knost, Tobias-Mbunjiro Knost",24,63 ,67 ,2026,243971,178,76,,RB,,650000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
243936,"J. Herrera, Jonathan Carlos Herrera",32,69 ,69 ,2024,243977,175,75,,CF,,1100000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
243947,"Ale Díez, Alejandro Díez Salomón",28,63 ,63 ,2025,243988,173,71,,RB,,425000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
243987,"S. Belkahia, Semi Belkahia",25,63 ,68 ,2025,244028,193,90,,CB,,625000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244017,"L. Kop, Lize Kop",26,72,77,2027,244058,173,64,,GK,,30000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244023,"V. Pelova, Victoria Pelova",25,78 ,81 ,2025,244064,163,55,,CAM,,60000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
328,"M. Lacroix, Guy Maxence Lacroix",24,78 ,84 ,2029,244067,190,88,78,CB,8,20000000,62000,€29.5M,236,,,,,,263,,,,,,366,,,,,,305,,,,,,271,,,,,,,228,,,,56,,,,,,1725,394,2,86,33,55,67,76,1
244027,"K. Schlotterbeck, Keven Schlotterbeck",27,76 ,78 ,2027,244068,189,86,,CB,,8000000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244069,"Jesús Jiménez, Jesús Jiménez Núñez",30,70 ,70 ,2026,244110,183,80,,CF,,1600000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1900,"D. Kyereh, Daniel-Kofi Kyereh",28,72 ,72 ,2027,244112,179,79,75,CAM,0,2400000,22000,€7.7M,333,58,70,59,71,68,339,77,60,60,60,76,400,74,72,85,70,84,331,71,68,56,58,66,271,44,30,73,69,52,65,81,29,25,27,39,5,8,5,10,11,1794,381,1,75,71,66,80,31,1
244094,"A. Radovanović, Aleksandar RadovanovićАлександар Радовановић",30,69 ,69 ,2025,244135,189,83,,CB,,1100000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244106,"A. Păun, Constantin Adrian Alexandru Păun",29,67 ,67 ,2025,244147,177,73,,RM,,1000000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244113,"S. Mailat, Sebastian Árpád Mailat",26,68 ,68 ,2027,244154,173,62,,LM,,1300000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244120,"G. Laura, Gaëtan Loamba Laura",28,67,67,2025,244161,178,82,,CF,,725000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244144,"S. Mráz, Samuel Mráz",27,64 ,64 ,2025,244185,183,75,,CF,,625000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244145,"Luquinhas, Lucas Lima Linhares",27,70 ,70 ,2025,244186,170,60,,RM,,1700000,8000,,,63,64,49,70,65,,73,70,62,64,73,,81,78,83,68,90,,70,65,75,56,60,,40,38,70,67,51,73,,28,35,31,,6,12,8,12,13,,,,,,,,,1
244146,"A. Mendy, Arial Benabent Mendy",29,67 ,67 ,2025,244187,180,75,,LB,,900000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2421,"S. Abifade, Samuel Abifade",24,64 ,67 ,2025,244188,186,84,63,LM,5,800000,3000,€915K,231,,,,,,267,,,,,,375,,,,,,308,,,,,,238,,,,,,,100,,,,49,,,,,,1568,352,1,84,51,52,66,32,0
244152,"Jovane Cabral, Jovane Eduardo Borges Cabral",26,70,70,2026,244193,174,81,,LW,,2000000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244156,"Corpas, José Corpas Serna",32,70 ,70 ,2026,244197,178,72,,RM,,1100000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244160,"L. Jephcott, Luke Owen Jephcott",24,59 ,59 ,2025,244201,177,75,,CF,,275000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244172,"Jorge Félix, Jorge Félix Muñoz García",32,68 ,68 ,2025,244213,175,69,,LM,,950000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244179,"O. Aga, Oscar Aga",23,62 ,69 ,2026,244220,180,70,,CF,,800000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244209,"P. Owusu, Prince Osei Owusu",27,65 ,65 ,2027,244250,190,89,,CF,,775000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244211,"Y. Roche, Yohan Roche",26,63 ,64 ,2026,244252,188,78,,CB,,500000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244212,"U. Račić, Uroš RačićУрош Рачић",26,72 ,75 ,2025,244253,193,81,,CM,,3000000,3000,,,68,60,75,76,66,,71,70,59,74,75,,53,60,61,72,62,,80,81,72,85,76,,73,69,66,70,72,73,,68,70,69,,11,12,9,14,7,,,,,,,,,1
244215,"D. Bielica, Daniel Bielica",25,67 ,72 ,2026,244256,191,76,,GK,,1200000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244217,"D. Zagorac, Danijel Zagorac",37,64 ,64 ,2026,244258,186,80,,GK,,60000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244218,"S. Moharrami, Sadegh Moharramiصادق محرمی",28,69 ,69 ,2025,244259,174,71,,RB,,1300000,13000,,,63,26,56,64,21,,67,49,27,60,67,,84,80,75,63,84,,39,65,72,47,27,,62,67,56,58,34,57,,61,65,69,,6,13,7,14,9,,,,,,,,,1
244228,"F. Benković, Filip Benković",26,72 ,75 ,2026,244269,194,91,,CB,,2700000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244239,"A. Fein, Adrian Markus Fein",25,63 ,66 ,2027,244280,187,81,,CAM,,575000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244255,"E. Riis, Emil Riis Jakobsen",26,71 ,74 ,2025,244296,190,83,,CF,,2500000,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244261,"L. Schüller, Lea Schüller",26,86 ,87 ,2026,244302,173,62,,CF,,300000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244305,"D. Celiento, Daniele Celiento",28,65 ,65 ,2026,244346,175,77,,RB,,650000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2425,"M. Shaparenko, Mykola ShaparenkoШапаренко Микола Володимирович",25,78 ,79 ,2025,244374,178,72,79,CAM,5,16500000,23000,€36.4M,323,,,,,,382,,,,,,381,,,,,,353,,,,,,363,,,,,,,202,,,,58,,,,,,2062,437,1,77,70,77,78,66,1
244335,"V. Shepelev, Volodymyr ShepelevШепелєв Володимир Андрійович",27,70 ,70 ,2025,244376,184,73,,CDM,,1500000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244352,"Gonzalo Villar, Gonzalo Villar del Fraile",26,70 ,73 ,2027,244393,181,74,,CM,,2100000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244362,"A. Taoui, Adil Taoui",22,65 ,71 ,2027,244403,179,69,,CF,,1100000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244376,"J. Krahl, Julian Krahl",24,69 ,75 ,2025,244417,194,82,,GK,,1800000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244429,"V. Coufal, Vladimír Coufal",31,77 ,77 ,2025,244470,175,76,,RB,,7500000,76000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244431,"J. Cajuste, Jens-Lys Michel Cajuste",24,74 ,78 ,2025,244472,188,77,,CM,,5500000,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244439,"H. Magnetti, Hugo Magnetti",26,77 ,79 ,2027,244480,172,75,,CDM,,11500000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244457,"K. Szymański, Karol Szymański",31,62 ,62 ,2026,244498,192,91,,GK,,210000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244468,"D. Jastrzembski, Dennis Jastrzembski",24,65 ,69 ,2026,244509,177,77,,LM,,1000000,15000,,,63,56,60,65,55,,65,64,58,58,65,,83,91,75,56,78,,57,77,55,64,56,,45,13,56,54,63,53,,42,40,22,,5,9,8,15,7,,,,,,,,,0
244472,"I. Sadiq, Ibrahim Sadiq",24,71 ,77 ,2028,244513,168,68,,RM,,3000000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244483,"N. Quindt, Norman Quindt",27,60 ,61 ,2025,244524,185,75,,GK,,210000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244510,"F. Majchrowicz, Filip Majchrowicz",24,64 ,67 ,2026,244551,194,99,,GK,,625000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244542,"M. Wenssens, Maxime Kali Wenssens",21,57 ,64 ,2024,244583,191,82,,GK,,275000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244580,"Vinícius, Carlos Vinicius Alves Morais",29,71,71,2025,244621,190,85,,CF,,2300000,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244585,"A. Kargbo, Augustus Kargbo",24,67 ,70 ,2026,244626,172,68,,CF,,1400000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244587,"B. Samudio, Braian José Samudio Segovia",28,70 ,70 ,2026,244628,182,80,,LM,,1600000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244588,"F. Uremović, Filip Uremović",27,73 ,75 ,2027,244629,184,81,,CB,,3200000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244593,"S. Sohm, Simon Solomon Junior Sohm",23,72 ,78 ,2027,244634,188,85,,CF,,3400000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244635,"J. Schendelaar, Jasper Schendelaar",23,71,75,2026,244676,187,87,,GK,,2000000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244651,"J. Christensen, Jacob Steen Christensen",23,69 ,78 ,2026,244692,178,65,,CDM,,2900000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244653,"C. Sabaly, Cheikh Tidiane Sabaly",25,72 ,75 ,2026,244694,168,56,,RM,,3100000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244668,"M. Jevtović, Marko JevtovićМарко Јевтовић",30,69 ,69 ,2026,244709,194,82,,CB,,1200000,13000,,,49,53,73,67,35,,59,56,67,67,63,,42,46,54,67,33,,74,77,66,85,73,,70,69,54,57,76,62,,70,70,64,,6,6,7,14,15,,,,,,,,,1
2430,"A. Gallo, Antonino Gallo",24,74 ,79 ,2026,244717,183,73,73,LB,7,6000000,11000,€7.2M,279,,,,,,325,,,,,,373,,,,,,319,,,,,,308,,,,,,,189,,,,44,,,,,,1837,396,1,81,50,67,68,63,0
244684,"E. Linthorst, Henricus Gerardus Hubertus Maria ""Evert"" Linthorst",24,67 ,73 ,2025,244725,185,82,,CM,,1500000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244739,"E. Masciangelo, Edoardo Masciangelo",27,67,67,2027,244780,177,69,,LM,,900000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244750,"P. Hrošovský, Patrik Hrošovský",32,75 ,75 ,2025,244791,173,70,,CM,,4400000,24000,,,74,70,57,77,80,,71,74,70,75,79,,68,56,76,74,82,,79,65,90,59,79,,67,72,71,70,68,77,,71,72,68,,13,14,9,6,12,,,,,,,,,1
244752,"T. Chorý, Tomáš Chorý",29,75 ,75 ,2027,244793,200,101,,CF,,5500000,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244756,"P. Musa, Petar Musa",26,76 ,78 ,2027,244797,190,82,,CF,,9500000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244791,"S. Ferreira, Carlos Sebastián Ferreira Vidal",26,69 ,72 ,2025,244832,180,78,,CF,,1800000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244793,"E. Pernía, Edwuin Alexander Pernía Martínez",29,67 ,67 ,2025,244834,178,83,,CF,,1000000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244795,"J. Segre, Jacopo Segre",27,69 ,70 ,2027,244836,184,75,,CF,,1600000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244802,"W. Balikwisha, William Muhoya Balikwisha",25,68 ,73 ,2028,244843,173,67,,RM,,1800000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244830,"J. Randall, Joel John Randall",24,67 ,72 ,2028,244871,177,66,,RM,,1500000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244850,"M. Żyro, Mateusz Żyro",25,66 ,71 ,2025,244891,188,85,,CB,,1100000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244851,"S. Diop, Sofiane Diopسفيان داودا ديوب",24,76 ,81 ,2027,244892,175,65,,CAM,,11500000,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244854,"A. Yusuf, Alhassan Yusuf Abdullahi",23,72 ,77 ,2027,244895,175,66,,CDM,,3200000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1540,"M. Salisu, Mohamed Salisu Abdul Karim",25,77 ,82 ,2028,244915,191,85,78,CB,5,14000000,34000,€19.8M,235,40,30,72,71,22,249,47,50,32,58,62,297,59,67,50,75,49,322,60,82,67,87,28,257,79,79,35,24,40,68,228,77,77,74,41,7,7,11,10,6,1629,363,1,68,36,50,53,77,0
244935,"P. Medina, Paolo Medina Etienne",25,63 ,65 ,2025,244976,177,66,,RB,,550000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244994,"C. Gomes, Claudio Amarildo Gomes",23,73 ,80 ,2027,245035,171,72,,RB,,5500000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
244995,"Zhao Jianfei, Zhao Jianfei赵剑非",25,58 ,62 ,2024,245036,184,80,,CB,,250000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
640,"Eric García, Eric García Martret",23,78 ,83 ,2026,245037,182,76,80,CDM,5,19000000,80000,€0,284,,,,,,319,,,,,,321,,,,,,307,,,,,,312,,,,,,,239,,,,50,,,,,,1832,397,2,62,44,70,70,80,1
245000,"Zhu Chenjie, Zhu Chenjie朱辰杰",23,69 ,77 ,2025,245041,185,78,,CB,,2900000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245002,"Zhou Junchen, Zhou Junchen周俊辰",24,57 ,63 ,2025,245043,172,69,,RM,,250000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2433,"J. López, Julián Alejo López",24,70 ,69,2025,245061,186,75,71,CM,9,2000000,10000,€5.6M,277,,,,,,309,,,,,,352,,,,,,308,,,,,,312,,,,,,,208,,,,53,,,,,,1819,390,1,70,49,64,71,67,1
245046,"C. Bayiha, Clément Yvan Landry Bayiha",23,59 ,66 ,2024,245087,173,70,,RB,,425000,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245090,"G. Tsitaishvili, Georgiy Tsitaishviliგიორგი წიტაიშვილი",23,70 ,76 ,2025,245131,171,63,,LM,,2500000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
264,"M. Kudus, Mohammed Kudus",23,82 ,86 ,2028,245155,177,70,83,LM,6,43500000,95000,€71.4M,345,,,,,,359,,,,,,430,,,,,,383,,,,,,344,,,,,,,172,,,,42,,,,,,2075,457,3,90,75,72,85,60,0
245116,"Stoichkov, Juan Diego Molina Martínez",30,74 ,74 ,2027,245157,178,71,,LM,,4100000,8000,,,65,79,63,71,58,,76,66,63,68,75,,74,72,81,69,70,,76,77,72,74,74,,61,30,76,73,79,67,,42,54,51,,8,9,13,5,10,,,,,,,,,1
2434,"L. Suárez, Luis Javier Suárez Charris",26,76 ,77 ,2029,245158,185,74,78,CF,3,9000000,11000,€21.8M,355,66,77,70,68,73,327,73,68,60,57,70,392,81,80,73,76,75,389,82,82,76,74,71,335,76,42,81,66,70,63,92,26,41,25,44,6,8,13,11,6,1934,413,2,84,77,65,72,38,1
245124,"S. Bose, Subhasish Boseশুভাশীষ বসু",28,62 ,62 ,2025,245165,184,77,,CB,,350000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
245128,"J. Lalrinzuala, Jerry Lalrinzuala",25,57 ,57 ,2025,245169,167,70,,LB,,170000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
245135,"J. Bartels, Jan-Christoph Bartels",25,66 ,70 ,2025,245176,188,80,,GK,,925000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245199,"Kikas, João Diogo Alves Rodrigues",25,70 ,73 ,2026,245240,177,71,,CF,,2100000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245208,"M. Insaurralde, Carlos Manuel Insaurralde Ochart",25,66 ,67,2026,245249,176,76,,CAM,,1100000,9000,,,54,55,54,74,55,,66,58,54,68,71,,74,69,71,65,65,,56,67,72,63,52,,62,55,60,65,57,65,,61,60,61,,8,14,6,9,12,,,,,,,,,1
997,"L. Barreiro, Leandro Barreiro Martins",24,76 ,81 ,2029,245253,174,67,78,CM,6,11500000,12000,€24M,302,,,,,,337,,,,,,394,,,,,,318,,,,,,344,,,,,,,219,,,,41,,,,,,1955,416,2,68,61,69,80,73,1
245229,"K. Finnsson, Kolbeinn Birgir Finnsson",24,65,69,2027,245270,181,77,,LB,,1100000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
245249,"De La Fuente, Adrián de la Fuente Barquilla",25,70 ,77 ,2026,245290,179,78,,CB,,2900000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245258,"J. Frendado, Jaime Nicolás Frendado",36,80 ,80 ,Unknown,245299,181,82,,CB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245288,"I. Jönsson, Isak Jönsson",25,59 ,63 ,2024,245329,194,85,,CB,,275000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245294,"J. Pardington, James Pardington",23,55 ,63 ,2026,245335,195,85,,GK,,240000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245296,"M. Arturia, Marcos Luis Arturia",26,60 ,61 ,2027,245337,187,76,,CF,,300000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245297,"T. van den Belt, Thomas van den Belt",23,68 ,75 ,2025,245338,181,72,,CM,,2400000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245314,"U. Yazğılı, Uğurcan Yazğılı",25,64 ,71 ,2025,245355,184,79,,CB,,1100000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245316,"L. Alzugaray, Lisandro Joel Alzugaray",34,70 ,70 ,2026,245357,176,69,,CF,,750000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
136,"T. Almada, Thiago Ezequiel Almada",23,79 ,85 ,2025,245371,171,62,83,CAM,8,27500000,48000,€80.8M,329,,,,,,408,,,,,,431,,,,,,337,,,,,,354,,,,,,,152,,,,47,,,,,,2058,432,3,86,74,75,84,51,1
245336,"N. Al Harthi, Nawaf Khalid Radwad Al-Humaili Al-Harthiنواف الحارثي",25,59 ,62 ,2026,245377,172,65,,LM,,300000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
245343,"P. Christiansen, Peter Buch Christiansen",24,65 ,68 ,2027,245384,175,72,,CF,,975000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245363,"S. Tiffoney, Scott Tiffoney",25,63 ,66 ,2025,245404,176,68,,RM,,650000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245379,"H. Salem, Hussain Saleh Qasim Salem",26,60 ,61 ,2027,245420,179,70,,LB,,275000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
245384,"N. James, Noah James",23,54 ,63 ,2026,245425,195,78,,GK,,210000,1000,,,14,5,14,18,5,,9,13,10,16,12,,32,17,30,41,42,,38,47,27,52,9,,19,14,6,38,11,33,,9,11,11,,57,54,51,51,57,,,,,,,,,1
245388,"J. Atanasov, Jani AtanasovЈани Атанасов",24,65,68,2026,245429,184,77,,CAM,,1200000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245398,"G. Ferrari, Gianluca Ferrari",27,67 ,70 ,2027,245439,181,76,,CB,,1200000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245422,"M. Ozga, Michał Ozga",23,55 ,60 ,2024,245463,182,70,,CB,,170000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245444,"P. Samiec-Talar, Piotr Samiec-Talar",22,68 ,75 ,2027,245485,181,70,,LM,,2500000,6000,,,64,64,59,67,53,,67,59,52,62,65,,83,84,69,57,72,,65,74,61,60,61,,58,27,63,65,59,58,,33,23,26,,14,8,14,13,10,,,,,,,,,0
245453,"A. Al Meqran, Abdullah Mohammed Al-Mogrenعبدالله محمد المقرن",27,58 ,58 ,2027,245494,179,72,,CAM,,220000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245460,"I. Olaofe, Isaac Tanitoluwaloba Aduraoluwatimileyin Olaofe",24,65 ,69 ,2027,245501,178,82,,CF,,1000000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245462,"S. Janneh, Saikou Janneh",23,58 ,63 ,2024,245503,181,79,,CF,,300000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
245490,"R. Stirk, Ryan William Stirk",23,65 ,69,2025,245531,178,75,,LB,,875000,9000,,,56,45,46,64,48,,58,58,44,61,62,,74,68,71,65,67,,59,64,94,65,53,,71,64,52,58,40,63,,62,62,61,,9,10,9,14,11,,,,,,,,,0
245494,"A. Parmak, Abdulkadir Parmak",29,67 ,67 ,2025,245535,176,70,,CDM,,875000,10000,,,66,55,63,68,70,,68,78,70,67,66,,72,75,74,65,78,,78,73,70,65,73,,64,65,63,64,67,69,,66,67,66,,10,8,6,9,11,,,,,,,,,1
